TestYUV, SliceMode, SlcNum, PicW, PicH, ThrdNum, SliceSize, AllocSize, FPS
 xuemei_640x360.yuv, 0, 1, 640, 360, 1, 1500, 5345783, 1108.306070  
 xuemei_640x360.yuv, 0, 1, 640, 360, 1, 600, 5345783, 1133.282940  
 xuemei_640x360.yuv, 0, 1, 640, 360, 2, 1500, 5345783, 1118.272141  
 xuemei_640x360.yuv, 0, 1, 640, 360, 2, 600, 5345783, 1130.176623  
 xuemei_640x360.yuv, 0, 1, 640, 360, 3, 1500, 5345783, 1132.903050  
 xuemei_640x360.yuv, 0, 1, 640, 360, 3, 600, 5345783, 1115.621839  
 xuemei_640x360.yuv, 0, 1, 640, 360, 4, 1500, 5345783, 1123.222081  
 xuemei_640x360.yuv, 0, 1, 640, 360, 4, 600, 5345783, 1092.629083  
 xuemei_640x360.yuv, 1, 4, 640, 360, 1, 1500, 5389679, 1111.459657  
 xuemei_640x360.yuv, 1, 4, 640, 360, 1, 600, 5389679, 1110.228189  
 xuemei_640x360.yuv, 1, 4, 640, 360, 2, 1500, 8264306, 1710.601037  
 xuemei_640x360.yuv, 1, 4, 640, 360, 2, 600, 8264306, 1641.603739  
 xuemei_640x360.yuv, 1, 4, 640, 360, 3, 1500, 9359508, 1922.724061  
 xuemei_640x360.yuv, 1, 4, 640, 360, 3, 600, 9359508, 1886.918958  
 xuemei_640x360.yuv, 1, 4, 640, 360, 4, 1500, 10454710, 1631.955881  
 xuemei_640x360.yuv, 1, 4, 640, 360, 4, 600, 10454710, 1929.162108  
 xuemei_640x360.yuv, 2, 4, 640, 360, 1, 1500, 5345783, 1060.349522  
 xuemei_640x360.yuv, 2, 4, 640, 360, 1, 600, 5345783, 1070.924873  
 xuemei_640x360.yuv, 2, 4, 640, 360, 2, 1500, 5345783, 1032.854512  
 xuemei_640x360.yuv, 2, 4, 640, 360, 2, 600, 5345783, 1058.687610  
 xuemei_640x360.yuv, 2, 4, 640, 360, 3, 1500, 5345783, 1028.258015  
 xuemei_640x360.yuv, 2, 4, 640, 360, 3, 600, 5345783, 1043.679614  
 xuemei_640x360.yuv, 2, 4, 640, 360, 4, 1500, 5345783, 1057.576950  
 xuemei_640x360.yuv, 2, 4, 640, 360, 4, 600, 5345783, 1029.130483  
 xuemei_640x360.yuv, 3, 0, 640, 360, 1, 1500, 5843508, 992.169493  
 xuemei_640x360.yuv, 3, 0, 640, 360, 1, 600, 5843508, 1013.098821  
 xuemei_640x360.yuv, 3, 0, 640, 360, 2, 1500, 9024834, 1199.997055  
 xuemei_640x360.yuv, 3, 0, 640, 360, 2, 600, 9024834, 1171.114462  
 xuemei_640x360.yuv, 3, 0, 640, 360, 3, 1500, 9436058, 1675.527851  
 xuemei_640x360.yuv, 3, 0, 640, 360, 3, 600, 9436058, 1680.576927  
 xuemei_640x360.yuv, 3, 0, 640, 360, 4, 1500, 9790524, 1865.199376  
 xuemei_640x360.yuv, 3, 0, 640, 360, 4, 600, 9790524, 1787.447110  
